Database Name	ODA
Database Link	http://localhost/ODA/OdaService.asmx
Evaluation GUID	d99c451c-32a2-43d1-acad-d5a8aef429a7
Plate Name	Feeder free HiPSCi 21.05.14
Measurement	Measurement1
Evaluation	Evaluation1
Population	Population - Clumped Nuclei Selected

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Compound	Concentration	Cell Type	Cell Count	Clumped Nuclei Selected - Number of Nuclei Selected- per Object 	Clumped Nuclei Selected - Intensity Nucleus DAPI Mean- Sum per Object 	Clumped Nuclei Selected - Intensity Nucleus Alexa 488 Mean- Sum per Object 	Clumped Nuclei Selected - Cell Area [µm²]- Sum per Object 	Clumped Nuclei Selected - Cell Roundness- Mean per Object 	Clumped Nuclei Selected - Cell Ratio Width to Length- Mean per Object 	
2	11	1	0	3	6	343	935	[319,926,367,944]					1	2448	2577	590	0.704362	0.337707	
2	11	1	0	4	1	1245	164	[1207,112,1312,238]					5	10312	11626	6289	0.745045	0.434522	
2	11	1	0	4	2	84	222	[42,191,115,294]					2	5066	4492	3813	0.660106	0.373133	
2	11	1	0	4	3	908	222	[881,195,953,255]					1	2187	1681	1093	0.543104	0.211519	
2	11	1	0	4	4	671	243	[646,210,723,272]					1	1881	1678	1487	0.544629	0.272182	
2	11	1	0	4	5	84	392	[65,372,141,406]					1	2012	1687	1413	0.560413	0.299977	
2	11	1	0	4	6	1310	445	[1257,427,1345,533]					3	7393	5080	2488	0.664077	0.325578	
2	11	1	0	4	7	1015	594	[946,553,1065,710]					6	19849	11181	7135	0.749817	0.476632	
2	11	1	0	4	8	1132	715	[980,686,1170,854]					8	20247	16995	8101	0.773585	0.511265	
2	11	1	0	4	9	1102	884	[1039,853,1143,907]					2	4822	3377	2268	0.617868	0.383173	
2	11	1	0	4	10	216	942	[184,879,299,989]					2	5058	3650	3112	0.700751	0.330289	
2	11	1	0	4	11	1312	910	[1264,881,1337,938]					2	4838	3345	1881	0.760409	0.443075	
2	11	1	0	4	12	284	961	[274,952,321,983]					1	1743	1962	666	0.750559	0.270914	
2	11	1	0	5	1	338	168	[274,85,378,280]					6	17924	13971	6656	0.759307	0.468944	
2	11	1	0	5	2	560	109	[498,96,577,129]					1	2006	1724	1235	0.575052	0.287472	
2	11	1	0	5	3	702	232	[649,175,724,254]					2	4590	3543	2072	0.802986	0.468333	
2	11	1	0	5	4	583	268	[517,255,603,290]					1	2450	2761	1245	0.585902	0.222987	
2	11	1	0	5	5	230	346	[17,290,281,642]					6	15556	11452	8771	0.644868	0.321197	
2	11	1	0	5	6	939	604	[919,584,969,622]					1	3061	1714	690	0.673508	0.290343	
2	11	1	0	5	7	1231	757	[1181,721,1352,781]					4	11069	8097	4697	0.767549	0.516545	
2	11	1	0	5	8	419	770	[405,756,443,789]					1	2975	1728	727	0.81003	0.4225	
2	11	1	0	5	9	1037	820	[1019,766,1053,847]					2	8953	5488	1473	0.742376	0.457489	
2	11	1	0	5	10	930	833	[903,812,954,861]					2	8616	4223	1032	0.803606	0.490204	
2	11	1	0	5	11	1127	885	[1094,845,1207,983]					4	9990	8269	3809	0.703526	0.392903	
2	11	1	0	5	12	952	916	[816,873,1000,963]					3	6179	6594	2770	0.538889	0.281878	
2	11	1	0	6	1	882	9	[875,3,889,15]					1	3096	1661	147	0.963364	0.712262	
2	11	1	0	6	2	1100	18	[1048,6,1129,33]					2	6387	3365	1383	0.712125	0.386867	
2	11	1	0	6	3	121	55	[73,14,163,146]					3	6889	6303	6615	0.773486	0.525509	
2	11	1	0	6	4	1044	115	[819,61,1160,338]					24	53824	48224	27097	0.746826	0.472729	
2	11	1	0	6	5	1298	160	[1247,124,1329,197]					2	4496	3700	3592	0.580772	0.336	
2	11	1	0	6	6	218	197	[184,162,289,334]					5	13066	10090	8088	0.72707	0.460794	
2	11	1	0	6	7	1286	230	[1200,206,1327,240]					3	9000	5241	2108	0.747112	0.42386	
2	11	1	0	6	8	160	341	[38,214,190,384]					5	9571	9392	9318	0.639665	0.379611	
2	11	1	0	6	9	832	592	[598,251,920,638]					26	60209	48343	35107	0.748592	0.485781	
2	11	1	0	6	10	951	399	[914,290,1142,528]					15	39392	28227	19414	0.751591	0.477882	
2	11	1	0	6	11	893	343	[889,339,899,348]					1	2842	1668	84	1.0099	0.765641	
2	11	1	0	6	12	91	436	[49,414,108,458]					1	2769	1683	1219	0.739668	0.351627	
2	11	1	0	6	13	314	544	[279,437,353,623]					4	11861	7588	5306	0.700948	0.426137	
2	11	1	0	6	14	57	522	[12,499,118,561]					1	2202	1662	1676	0.399757	0.207502	
2	11	1	0	6	15	138	570	[116,556,157,624]					1	1971	1664	1132	0.349372	0.270399	
2	11	1	0	6	16	580	646	[543,585,644,765]					4	9536	8198	7661	0.686165	0.434413	
2	11	1	0	6	17	989	644	[953,591,1023,696]					2	7683	3839	2168	0.736273	0.342554	
2	11	1	0	6	18	916	620	[894,611,927,635]					2	4434	3524	527	0.927482	0.698945	
2	11	1	0	6	19	106	638	[85,621,120,676]					2	6215	4376	1231	0.806378	0.634121	
2	11	1	0	6	20	722	736	[652,622,945,781]					4	11089	7387	11049	0.670131	0.388142	
2	11	1	0	6	21	309	764	[265,679,351,801]					3	7311	5998	2611	0.757955	0.457012	
2	11	1	0	6	22	1275	714	[1224,688,1323,761]					2	5014	4115	2184	0.638467	0.357383	
2	11	1	0	6	23	75	738	[61,720,124,756]					1	2078	1675	1198	0.617988	0.306382	
2	11	1	0	6	24	1293	818	[1275,796,1312,892]					1	2269	1887	1607	0.536835	0.228934	
2	11	1	0	6	25	100	941	[58,864,144,986]					2	5342	3326	4136	0.591042	0.456094	
2	11	1	0	6	26	1154	942	[1091,899,1192,971]					2	5203	3570	3116	0.694565	0.449724	
2	11	1	0	7	1	1178	70	[1095,29,1256,147]					4	10978	10114	4848	0.737296	0.397665	
2	11	1	0	7	2	994	114	[984,94,1005,129]					1	3041	2908	497	0.854251	0.513586	
2	11	1	0	7	3	789	138	[765,116,826,161]					1	1777	1645	1241	0.65535	0.43032	
2	11	1	0	7	4	908	236	[801,188,936,269]					3	6972	5024	4905	0.668602	0.390441	
2	11	1	0	7	5	1106	227	[1083,194,1147,262]					1	1713	2491	2457	0.736556	0.53856	
2	11	1	0	7	6	1046	268	[1022,247,1073,291]					1	2058	1631	1160	0.741867	0.513743	
2	11	1	0	7	7	1193	295	[1171,248,1237,316]					2	3436	5039	1703	0.821508	0.4993	
2	11	1	0	7	8	410	308	[405,301,417,319]					1	860	2312	155	0.859389	0.547997	
2	11	1	0	7	9	1262	317	[1249,307,1278,328]					1	3278	1683	450	0.923572	0.574989	
2	11	1	0	7	10	851	407	[825,316,889,438]					2	4175	3431	2885	0.648899	0.348607	
2	11	1	0	7	11	812	353	[804,342,821,363]					1	1032	2741	269	0.854466	0.64178	
2	11	1	0	7	12	264	480	[208,399,288,554]					5	10020	10654	6570	0.644703	0.410875	
2	11	1	0	7	13	1187	458	[1165,448,1203,468]					1	2964	3026	497	0.818272	0.45135	
2	11	1	0	7	14	104	586	[96,578,113,594]					1	1758	1631	204	0.995537	0.801638	
2	11	1	0	7	15	622	723	[604,708,636,743]					1	1695	4530	719	0.795594	0.571267	
2	11	1	0	7	16	1269	864	[1221,745,1302,896]					2	4594	3482	3489	0.602909	0.259284	
2	11	1	0	7	17	1181	866	[1158,853,1199,878]					1	2946	1722	539	0.781394	0.426521	
2	11	1	0	7	18	219	923	[163,892,287,947]					3	8257	7067	2593	0.719189	0.351565	
2	11	1	0	7	19	364	959	[334,930,388,982]					3	6791	9462	1981	0.833667	0.522781	
2	11	1	0	7	20	1321	959	[1291,939,1340,989]					1	1823	1645	1409	0.799861	0.576474	
2	11	1	0	7	21	898	960	[883,946,918,974]					1	5166	1698	727	0.935868	0.658694	
2	11	1	0	8	1	48	73	[30,44,92,85]					1	2543	3103	1051	0.735515	0.271942	
2	11	1	0	8	2	283	113	[231,86,308,151]					2	5515	3689	2202	0.669511	0.364832	
2	11	1	0	8	3	1070	108	[1040,96,1110,118]					1	3025	2268	929	0.62071	0.254558	
2	11	1	0	8	4	1139	259	[1103,213,1214,320]					3	6138	5931	5470	0.623023	0.456208	
2	11	1	0	8	5	854	404	[791,354,882,453]					3	8002	5952	4001	0.739144	0.45638	
2	11	1	0	8	6	895	540	[787,445,967,607]					5	11594	8909	8008	0.717916	0.418239	
2	11	1	0	8	7	390	528	[363,460,498,590]					3	6614	5243	5145	0.626681	0.3394	
2	11	1	0	8	8	1130	524	[1124,519,1137,530]					1	1085	2248	128	0.941838	0.749775	
2	11	1	0	8	9	955	716	[843,650,1040,779]					6	12681	10313	10334	0.636298	0.379297	
2	11	1	0	8	10	207	683	[197,674,215,692]					1	2024	1689	245	0.958464	0.709828	
2	11	1	0	8	11	423	696	[403,677,454,726]					1	3118	3108	1468	0.788124	0.492518	
2	11	1	0	8	12	450	868	[367,810,476,896]					1	2937	1937	2649	0.536193	0.238145	
2	11	1	0	8	13	1212	886	[1174,842,1288,918]					3	9962	5372	4659	0.748605	0.551519	
2	11	1	0	8	14	46	892	[14,860,146,968]					3	7709	5737	5950	0.813046	0.519769	
2	11	1	0	8	15	17	970	[10,963,44,977]					1	2139	1666	274	0.592805	0.303902	
2	11	1	0	9	1	1043	131	[966,45,1076,162]					3	7551	5054	4925	0.700346	0.430626	
2	11	1	0	9	2	503	180	[470,72,543,208]					3	8336	5113	3241	0.720795	0.385186	
2	11	1	0	9	3	329	86	[293,73,347,118]					1	2445	2096	1016	0.746865	0.323381	
2	11	1	0	9	4	818	191	[742,78,881,251]					5	13898	9940	5909	0.785427	0.52642	
2	11	1	0	9	5	1268	180	[1249,161,1310,241]					1	1755	1716	1485	0.560782	0.285611	
2	11	1	0	9	6	1272	369	[1248,304,1318,492]					6	17612	11039	4810	0.798659	0.495442	
2	11	1	0	9	7	1130	504	[1098,489,1155,520]					2	9101	3667	1291	0.727058	0.425401	
2	11	1	0	9	8	936	603	[905,571,984,647]					2	5248	3357	1519	0.740426	0.33455	
2	11	1	0	9	9	1184	716	[1179,711,1190,723]					1	3906	1693	110	1.01721	0.846901	
2	11	1	0	9	10	1109	804	[1098,794,1130,814]					1	3286	1707	467	0.886113	0.566352	
2	11	1	0	9	11	715	923	[709,918,721,929]					1	956	2413	98	0.944661	0.727607	
2	12	1	0	1	1	1157	56	[1122,25,1221,82]					1	2307	2787	2838	0.640636	0.387779	
2	12	1	0	1	2	618	116	[559,96,659,138]					2	5773	3364	2564	0.798009	0.535992	
2	12	1	0	1	3	1067	322	[1027,261,1138,431]					4	8406	7153	5171	0.583427	0.302586	
2	12	1	0	1	4	525	366	[506,340,549,386]					1	2802	1520	721	0.665022	0.288629	
2	12	1	0	1	5	138	403	[115,386,164,422]					1	4463	1755	1149	0.833714	0.533639	
2	12	1	0	1	6	1198	656	[1186,636,1212,676]					1	2475	2447	567	0.806545	0.380414	
2	12	1	0	1	7	1046	705	[1001,679,1102,753]					1	1699	2032	1133	0.377898	0.0994593	
2	12	1	0	1	8	1039	744	[991,730,1056,841]					1	2075	1761	1471	0.39488	0.127605	
2	12	1	0	1	9	594	925	[579,914,611,938]					1	1389	2806	504	0.849049	0.589336	
2	12	1	0	1	10	706	994	[683,983,724,1006]					1	2739	1551	595	0.87519	0.481615	
2	12	1	0	2	1	72	86	[21,69,94,106]					1	2090	1467	1260	0.647023	0.336339	
2	12	1	0	2	2	328	122	[287,93,476,145]					4	14560	7177	4677	0.730402	0.402061	
2	12	1	0	2	3	311	193	[231,148,381,235]					2	7868	4013	3131	0.617674	0.26091	
2	12	1	0	2	4	1276	195	[1271,190,1283,202]					1	1612	1935	123	0.983245	0.784465	
2	12	1	0	2	5	974	282	[958,268,991,303]					1	1461	6513	893	0.895256	0.644683	
2	12	1	0	2	6	58	306	[20,277,154,349]					3	7949	6690	3815	0.702146	0.419515	
2	12	1	0	2	7	601	462	[576,443,628,493]					1	2831	1425	917	0.615719	0.302122	
2	12	1	0	2	8	138	905	[99,882,162,926]					1	2679	1534	1482	0.72993	0.443051	
2	12	1	0	2	9	381	918	[370,909,399,937]					1	1784	1482	389	0.681695	0.4074	
2	12	1	0	3	1	909	93	[858,27,958,221]					4	8123	9865	6126	0.687242	0.412778	
2	12	1	0	3	2	1207	126	[1182,97,1243,150]					1	1651	1610	1628	0.755703	0.471672	
2	12	1	0	3	3	1299	229	[1272,190,1331,256]					1	1446	1501	2006	0.743876	0.438709	
2	12	1	0	3	4	39	205	[33,198,49,215]					1	1055	1468	214	0.787025	0.564433	
2	12	1	0	3	5	1303	345	[1223,286,1339,388]					2	3130	3113	5026	0.73978	0.478456	
2	12	1	0	3	6	1197	400	[1178,383,1216,419]					1	4343	1730	1052	0.943903	0.771262	
2	12	1	0	3	7	707	465	[701,459,716,473]					1	1272	3590	156	0.999556	0.737564	
2	12	1	0	3	8	1311	530	[1283,519,1345,551]					3	6808	5267	997	0.810976	0.472734	
2	12	1	0	3	9	1249	542	[1233,529,1263,560]					1	3597	1782	665	0.947759	0.794861	
2	12	1	0	3	10	594	878	[580,865,619,892]					1	2543	1624	632	0.872543	0.522805	
2	12	1	0	3	11	553	924	[533,896,568,947]					1	3340	1514	732	0.706274	0.285886	
2	12	1	0	3	12	685	975	[677,968,697,987]					1	4254	3301	257	0.923975	0.682318	
2	12	1	0	3	13	713	997	[697,985,732,1009]					1	3993	1920	649	0.9098	0.630136	
2	12	1	0	4	1	1315	45	[1302,30,1336,57]					2	6059	4356	609	0.940045	0.685908	
2	12	1	0	4	2	326	239	[312,220,339,270]					1	2338	1463	861	0.749426	0.386731	
2	12	1	0	4	3	1272	274	[1264,264,1282,286]					1	847	1926	294	0.884269	0.618347	
2	12	1	0	4	4	443	329	[313,286,613,689]					34	77826	59911	41158	0.747589	0.477676	
2	12	1	0	4	5	86	380	[59,347,116,421]					1	1609	1439	1848	0.661793	0.393955	
2	12	1	0	4	6	288	419	[226,365,326,496]					3	8563	4955	2642	0.720636	0.368687	
2	12	1	0	4	7	172	459	[146,409,209,498]					1	1786	1434	1908	0.611284	0.299463	
2	12	1	0	4	8	705	489	[664,476,752,504]					1	3525	1530	1589	0.672283	0.284607	
2	12	1	0	4	9	469	836	[320,660,635,952]					13	29911	20590	19516	0.6533	0.385336	
2	12	1	0	4	10	704	679	[689,665,737,693]					1	3687	13033	1071	0.870954	0.481664	
2	12	1	0	4	11	1322	746	[1290,729,1341,768]					1	2451	1447	1395	0.828037	0.558999	
2	12	1	0	4	12	796	1008	[791,1003,804,1015]					1	2968	1451	133	0.933844	0.749775	
2	12	1	0	5	1	1081	30	[1058,11,1102,54]					1	1086	4131	1416	0.87821	0.674489	
2	12	1	0	5	2	549	53	[531,36,568,70]					1	4692	1968	955	0.941652	0.817059	
2	12	1	0	5	3	93	74	[72,56,114,89]					1	6017	1512	829	0.83794	0.463801	
2	12	1	0	5	4	1077	126	[1059,114,1094,138]					1	2700	1835	527	0.871969	0.504299	
2	12	1	0	5	5	614	284	[563,239,641,325]					3	6525	4700	3098	0.650476	0.359053	
2	12	1	0	5	6	698	288	[678,278,740,310]					1	2575	1497	927	0.669508	0.296848	
2	12	1	0	5	7	1109	381	[1094,364,1129,416]					1	2753	1510	1013	0.745547	0.429441	
2	12	1	0	5	8	921	413	[894,400,971,436]					1	2378	1473	823	0.500311	0.1462	
2	12	1	0	5	9	786	435	[778,427,796,444]					1	2506	1570	254	0.979612	0.827885	
2	12	1	0	5	10	729	473	[701,446,756,505]					2	8656	4192	1324	0.801473	0.38679	
2	12	1	0	5	11	893	486	[883,471,905,507]					2	4843	2970	559	0.921969	0.635585	
2	12	1	0	5	12	1288	592	[1270,500,1321,619]					1	1390	1829	2031	0.462793	0.239132	
2	12	1	0	5	13	1153	536	[1142,502,1164,546]					1	2336	1638	637	0.69076	0.27735	
2	12	1	0	5	14	1219	559	[1169,539,1245,586]					1	2646	1497	1811	0.645982	0.474045	
2	12	1	0	5	15	619	669	[553,634,687,743]					2	5947	2973	5002	0.729248	0.400979	
2	12	1	0	5	16	773	771	[738,734,794,837]					1	3708	1755	2148	0.612427	0.268161	
2	12	1	0	5	17	1311	865	[1283,849,1323,884]					1	7143	1419	784	0.667339	0.406138	
2	12	1	0	5	18	1268	967	[1249,934,1335,1010]					2	5248	3171	2220	0.686782	0.391295	
2	12	1	0	6	1	147	22	[138,15,157,31]					1	1438	1428	222	0.823491	0.626556	
2	12	1	0	6	2	107	33	[72,17,127,51]					1	6184	1644	660	0.559293	0.347073	
2	12	1	0	6	3	495	187	[469,121,540,231]					2	11105	5314	3516	0.735863	0.448817	
2	12	1	0	6	4	1200	251	[1179,220,1224,273]					2	10514	10292	1623	0.829027	0.544469	
2	12	1	0	6	5	1160	407	[1119,378,1210,469]					2	4180	3231	2599	0.570757	0.314592	
2	12	1	0	6	6	22	471	[7,444,36,501]					2	5440	3982	981	0.809674	0.565718	
2	12	1	0	6	7	1189	552	[1134,465,1239,628]					4	7559	6102	6253	0.688896	0.437462	
2	12	1	0	6	8	992	566	[944,514,1008,590]					2	3360	3985	1474	0.770055	0.407186	
2	12	1	0	6	9	257	627	[251,621,266,633]					1	1077	1637	146	0.990001	0.632456	
2	12	1	0	6	10	40	697	[27,683,55,712]					1	6598	1710	621	0.975131	0.768911	
2	12	1	0	6	11	154	726	[140,712,173,745]					1	3399	2215	661	0.862273	0.444475	
2	12	1	0	6	12	949	980	[941,974,955,987]					1	3967	1458	155	0.965566	0.742781	
2	12	1	0	7	1	358	73	[264,29,428,117]					3	15212	6202	6051	0.687761	0.411881	
2	12	1	0	7	2	166	370	[120,242,276,434]					6	18197	10376	11837	0.830928	0.599184	
2	12	1	0	7	3	330	510	[278,481,357,538]					2	6301	6964	1742	0.702131	0.444808	
2	12	1	0	7	4	543	528	[537,522,548,534]					1	896	1268	110	0.949498	0.685994	
2	12	1	0	7	5	510	584	[503,578,519,592]					1	1046	1754	179	0.91564	0.635441	
2	12	1	0	7	6	1284	723	[1272,710,1297,740]					1	3387	1428	534	0.960308	0.63561	
2	12	1	0	7	7	73	786	[25,728,127,819]					2	7878	3621	3674	0.669766	0.373871	
2	12	1	0	7	8	1085	924	[1074,908,1097,966]					1	4300	2803	812	0.708776	0.318563	
2	12	1	0	8	1	509	17	[462,4,520,31]					2	4977	3019	858	0.738998	0.344732	
2	12	1	0	8	2	1249	114	[1240,105,1257,125]					1	4884	1556	277	0.966748	0.687139	
2	12	1	0	8	3	583	144	[475,110,618,227]					2	5949	3355	3953	0.667094	0.360843	
2	12	1	0	8	4	1166	138	[1138,121,1279,155]					2	4352	3072	2341	0.637387	0.320605	
2	12	1	0	8	5	100	232	[13,200,177,254]					5	7285	8287	2549	0.744021	0.461546	
2	12	1	0	8	6	1259	254	[1189,213,1283,270]					2	3769	4269	1475	0.746134	0.341671	
2	12	1	0	8	7	699	233	[681,217,730,255]					1	5095	2050	1206	0.857971	0.57711	
2	12	1	0	8	8	449	674	[420,624,478,725]					1	7338	1800	3171	0.728413	0.368708	
2	12	1	0	9	1	192	74	[133,24,219,135]					2	7784	4676	4370	0.670523	0.359563	
2	12	1	0	9	2	624	75	[593,40,703,132]					5	13411	7585	5022	0.741022	0.451433	
2	12	1	0	9	3	910	171	[887,153,932,195]					1	2170	1588	917	0.689181	0.464437	
2	12	1	0	9	4	984	437	[960,397,1084,492]					5	12482	7590	4623	0.816371	0.513611	
2	12	1	0	9	5	401	542	[348,491,450,601]					2	6370	3575	5749	0.668263	0.399909	
2	12	1	0	9	6	1160	571	[1094,544,1231,615]					2	7477	3108	2767	0.625701	0.32757	
2	12	1	0	9	7	1063	732	[1057,725,1070,738]					1	4267	1462	148	0.998386	0.705588	
2	12	1	0	9	8	216	863	[199,847,233,881]					1	5560	1790	881	0.961749	0.814818	
2	12	1	0	9	9	339	863	[334,858,345,872]					1	1467	1427	128	0.973994	0.712262	
2	12	1	0	9	10	1287	906	[1263,873,1342,927]					1	2308	1818	1708	0.583871	0.381692	
2	12	1	0	9	11	573	900	[509,876,622,967]					3	9607	4627	3550	0.654733	0.345665	
2	12	1	0	9	12	1322	978	[1296,933,1336,1018]					2	4035	2843	1731	0.763745	0.513131	
2	12	1	0	9	13	683	980	[677,975,688,988]					1	4463	1401	122	0.944962	0.782154	
3	1	1	0	1	1	1238	218	[1218,204,1270,237]					2	3547	3159	1141	0.900593	0.574377	
3	1	1	0	1	2	1031	476	[1005,441,1076,551]					3	12247	5941	3372	0.697472	0.400059	
3	1	1	0	1	3	768	634	[764,631,775,639]					1	803	2172	74	0.929361	0.542326	
3	1	1	0	1	4	547	819	[542,815,553,824]					1	2603	1478	96	0.969743	0.682461	
3	1	1	0	1	5	497	935	[475,916,520,953]					1	2046	2403	981	0.787309	0.629193	
3	1	1	0	1	6	519	989	[470,973,539,1006]					1	1763	2197	1269	0.640489	0.364201	
3	1	1	0	2	1	1094	106	[1072,87,1114,134]					1	4233	1494	1374	0.878037	0.671563	
3	1	1	0	2	2	899	171	[875,151,922,194]					1	5075	2242	1239	0.826175	0.686072	
3	1	1	0	2	3	1013	212	[996,186,1031,229]					1	2826	1439	938	0.745108	0.554832	
3	1	1	0	2	4	1089	228	[1070,211,1108,251]					4	12056	8971	1045	0.914013	0.61696	
3	1	1	0	2	5	903	429	[890,416,919,445]					1	4520	1492	625	1.0083	0.779146	
3	1	1	0	2	6	974	540	[892,497,1046,633]					3	9920	5483	9612	0.581086	0.368289	
3	1	1	0	2	7	282	675	[275,668,291,681]					1	1052	4122	163	0.887305	0.656679	
3	1	1	0	2	8	618	785	[596,730,654,809]					3	20266	8886	2867	0.910711	0.640321	
3	1	1	0	2	9	743	765	[715,744,800,786]					3	14897	11645	1931	0.720332	0.46131	
3	1	1	0	2	10	80	814	[72,804,87,821]					1	1143	1954	183	0.980603	0.627572	
3	1	1	0	2	11	362	932	[349,919,376,950]					1	2046	1431	569	0.875869	0.646859	
3	1	1	0	3	1	1023	53	[989,16,1045,73]					5	14287	10492	2209	0.901521	0.608939	
3	1	1	0	3	2	824	74	[808,53,844,101]					2	6448	7641	843	0.661106	0.310167	
3	1	1	0	3	3	560	122	[535,95,581,147]					1	1725	2097	1364	0.704734	0.508488	
3	1	1	0	3	4	941	130	[935,125,947,137]					1	940	1808	118	0.957873	0.784465	
3	1	1	0	3	5	1021	242	[1012,234,1038,253]					1	2538	3053	342	0.933596	0.547981	
3	1	1	0	3	6	718	266	[701,250,729,282]					1	2145	2004	560	0.790216	0.490638	
3	1	1	0	3	7	609	444	[593,430,626,469]					1	3556	1539	889	0.80315	0.641835	
3	1	1	0	3	8	959	661	[886,610,1023,712]					2	12877	4944	6870	0.711808	0.519054	
3	1	1	0	3	9	781	832	[748,800,815,870]					2	8502	2985	2217	0.607435	0.399072	
3	1	1	0	3	10	38	909	[24,897,60,921]					1	3409	1615	661	0.773359	0.470679	
3	1	1	0	4	1	1216	373	[1181,348,1239,390]					1	1652	1407	1061	0.663341	0.292258	
3	1	1	0	4	2	33	471	[28,466,40,477]					1	2750	1474	110	0.985124	0.819232	
3	1	1	0	4	3	1309	615	[1292,600,1325,636]					1	1383	1419	831	0.771011	0.642345	
3	1	1	0	4	4	1029	608	[1022,601,1038,616]					1	3303	1499	202	0.939373	0.766965	
3	1	1	0	4	5	1044	753	[1008,718,1072,813]					3	11858	4714	1822	0.714491	0.477388	
3	1	1	0	4	6	795	789	[751,764,828,823]					2	10946	3728	2352	0.703766	0.378339	
3	1	1	0	4	7	787	903	[776,884,807,916]					2	8243	3112	668	0.884248	0.587054	
3	1	1	0	5	1	702	123	[681,85,722,183]					1	4395	1544	1654	0.579136	0.258806	
3	1	1	0	5	2	147	195	[139,186,156,205]					1	1664	1485	267	0.94558	0.731235	
3	1	1	0	5	3	881	339	[864,302,907,385]					1	2060	1482	1282	0.543967	0.231093	
3	1	1	0	5	4	328	387	[313,370,340,408]					1	1981	1497	679	0.89852	0.586614	
3	1	1	0	5	5	1081	700	[1055,689,1097,721]					1	2175	1749	694	0.778915	0.460152	
3	1	1	0	5	6	349	950	[344,945,356,958]					1	1728	1553	126	0.932494	0.760117	
3	1	1	0	5	7	212	996	[173,973,245,1021]					2	4520	3077	1788	0.721335	0.398887	
3	1	1	0	6	1	1134	57	[1108,40,1158,128]					1	1698	2283	1964	0.32388	0.233466	
3	1	1	0	6	2	77	130	[18,91,106,149]					3	6526	5056	1708	0.72225	0.393127	
3	1	1	0	6	3	102	182	[89,169,118,196]					1	2237	1448	490	0.822916	0.523424	
3	1	1	0	6	4	234	202	[230,198,240,207]					1	1715	1427	88	0.954809	0.789844	
3	1	1	0	6	5	1244	347	[1220,318,1271,391]					2	11325	6167	2298	0.653926	0.360767	
3	1	1	0	6	6	1164	430	[1145,411,1241,446]					1	2847	1487	1201	0.454464	0.225632	
3	1	1	0	6	7	1255	504	[1197,451,1321,578]					1	1480	1474	8811	0.634878	0.61182	
3	1	1	0	6	8	846	527	[808,488,882,605]					1	2681	1575	3009	0.354164	0.246999	
3	1	1	0	6	9	1183	644	[1046,506,1291,790]					17	47864	32621	23504	0.680807	0.424558	
3	1	1	0	6	10	1026	578	[991,548,1048,598]					1	1444	1481	1411	0.589032	0.452853	
3	1	1	0	6	11	1011	706	[963,627,1057,738]					2	6362	3119	3847	0.610772	0.431536	
3	1	1	0	6	12	1105	741	[1081,709,1130,780]					1	1401	1491	2250	0.640233	0.513367	
3	1	1	0	6	13	1186	762	[1170,745,1202,788]					1	1341	1453	943	0.726925	0.535987	
3	1	1	0	7	1	1154	73	[1137,53,1176,92]					1	1739	1387	881	0.767351	0.603775	
3	1	1	0	7	2	765	113	[758,107,772,120]					1	4254	1443	159	1.01136	0.787839	
3	1	1	0	7	3	1022	441	[1010,416,1035,462]					1	5030	1520	654	0.733964	0.458298	
3	1	1	0	7	4	1078	459	[1053,440,1107,480]					2	14210	5220	1452	0.821846	0.501972	
3	1	1	0	7	5	1132	489	[1079,469,1187,521]					2	11902	3515	2152	0.72541	0.4336	
3	1	1	0	7	6	158	560	[122,513,187,594]					1	1567	2332	2767	0.45527	0.453464	
3	1	1	0	7	7	696	582	[658,545,734,645]					1	1573	1382	4981	0.659894	0.666635	
3	1	1	0	7	8	885	591	[871,577,902,603]					1	5085	1451	537	0.800526	0.557136	
3	1	1	0	7	9	709	692	[667,651,735,718]					2	7524	3362	3009	0.613939	0.48955	
3	1	1	0	7	10	1200	667	[1187,651,1226,681]					1	3675	1621	882	0.816005	0.515574	
3	1	1	0	7	11	775	673	[753,660,788,688]					1	3835	3502	711	0.799355	0.535064	
3	1	1	0	7	12	225	862	[207,829,268,909]					1	1338	1346	2436	0.389331	0.297024	
3	1	1	0	8	1	1004	27	[991,11,1014,50]					1	1714	1957	416	0.682991	0.36033	
3	1	1	0	8	2	943	31	[923,15,954,58]					1	2309	2073	680	0.711233	0.410468	
3	1	1	0	8	3	1258	117	[1191,77,1355,274]					21	67550	47333	16518	0.843383	0.531525	
3	1	1	0	8	4	278	111	[260,93,297,134]					1	5972	3325	1111	0.974403	0.694914	
3	1	1	0	8	5	902	192	[884,180,930,205]					2	3705	3668	784	0.850321	0.501762	
3	1	1	0	8	6	122	369	[7,267,255,452]					18	80643	39664	21659	0.736643	0.451377	
3	1	1	0	8	7	276	299	[253,276,311,319]					1	2396	1470	1325	0.765053	0.488281	
3	1	1	0	8	8	598	621	[589,611,609,631]					1	5437	1361	314	0.902395	0.784465	
3	1	1	0	8	9	848	742	[829,708,868,780]					2	10660	6248	1497	0.771675	0.39499	
3	1	1	0	8	10	945	856	[929,841,970,872]					1	5559	1596	921	0.922148	0.66192	
3	1	1	0	9	1	257	204	[210,161,302,318]					1	1127	1431	5642	0.591628	0.219416	
3	1	1	0	9	2	494	173	[490,169,500,178]					1	4330	1428	86	0.981427	0.765641	
